"masasitownshipauthority_mkomaindo_mchema",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1471,0.1361,0.126,0.1133,0.1048,0.097,0.0898,0.0831,0.0769,0.0712,0.0659,0.061,0.0565,0.0508,0.047,0.0435,0.4865,0.4503,0.4168,0.3857,0.357,0.3304,0.3059,0.2831,0.262,0.2425,0.2245,0.2078,0.1923,0.178,0.1647,0.1525,0.1411,0.1306,0.1209,0.1089,0.1008,0.0933,0.0864,0.08,0.3158,0.2777,0.2187,0.2024,0.1835,0.1663,0.1479,0.1343,0.1197,0.1088,0.0955,0.0869,0.0753,0.0686,0.0606,0.2571,0.238,0.2203,0.2039,0.1887,0.1747,0.1617,0.1496,0.1385,0.1282,0.1186,0.1098,0.1016,0.0941,0.3333,0.3085,0.2856,0.2643,0.2446,0.2264,0.2096,0.194,0.1795,0.1662,0.1538,0.1423,0.1318,0.1219
"lindirural_kiwalala_ruo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5417,0.5013,0.464,0.4295,0.3975,0.3679,0.3405,0.3152,0.2917,0.27,0.2499,0.2313,0.2141,0.1982,0.1834,0.1698,0.1571,0.1454,0.1346,0.1246,0.1153,0.1067,0.0988,0.0914,0.0846,0.0783,0.0725,0.0671,0.0621,0.0575,0.0532,0.0492,0.0456,0.0422,0.039,0.0361,0.0334,0.031,0.0287,0.2174,0.2012,0.1862,0.1724,0.1595,0.1477,0.1367,0.1265,0.1171,0.1084,0.1003,0.0928,0.0859,0.0795,0.1087,0.1006,0.0931,0.0862,0.0798,0.0738,0.0683,0.0632,0.0585,0.0542,0.0502,0.0464,0.043,0.0398
"tandahimba_naputa_mwangazasokoni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.7405,0.6853,0.6343,0.5871,0.5434,0.503,0.4655,0.4309,0.3988,0.3691,0.3416,0.3162,0.2927,0.2709,0.2507,0.2256,0.2088,0.1933,0.1789,0.1656,0.1532,0.1418,0.1313,0.1215,0.1125,0.1041,0.0963,0.0892,0.0825,0.0764,0.0707,0.0654,0.0606,0.0561,0.0519,0.048,0.0445,0.0411,0.0381,0.0352,0.0326,0.0302,0.0279,0.0259,0.0239,0.0216,0.02,0.0185,0.0171,0.0158,0.0146,0.0136,0.2703,0.2502,0.2315,0.2143,0.1983,0.1836,0.1699,0.1573,0.1456,0.1347,0.1247,0.1154,0.1068,0.0989
"masasitownshipauthority_mkomaindo_misufini",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986,0.0913,0.0845,0.0782,0.0724,0.067,0.0611,0.0566,0.0524,0.0478,0.0442,0.0404,0.0374,0.0346,0.032,0.0296,0.3784,0.3502,0.3241,0.3,0.2777,0.257,0.2379,0.2202,0.2038,0.1861,0.1723,0.1594,0.1476,0.1366,0.1247,0.1155,0.1069,0.0989,0.0916,0.0847,0.0784,0.0726,0.0672,0.0622,0.5325,0.4804,0.4336,0.387,0.3459,0.3027,0.2604,0.2294,0.2026,0.1809,0.1603,0.1435,0.1276,0.1136,0.1036,0.1942,0.1798,0.1664,0.154,0.1426,0.1319,0.1221,0.113,0.1046,0.0968,0.0896,0.083,0.0768,0.0711,0.2647,0.245,0.2268,0.2099,0.1943,0.1798,0.1664,0.154,0.1426,0.132,0.1221,0.113,0.1046,0.0968
"kibahaurban_misugusugu_zogowale",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2963,0.2644,0.2448,0.2265,0.2097,0.1941,0.1796,0.1663,0.1539,0.1424,0.1318,0.1178,0.109,0.1009,0.0934,0.0865,0.4828,0.4468,0.3998,0.37,0.3425,0.317,0.2934,0.2716,0.2513,0.2326,0.2153,0.1993,0.1845,0.1707,0.158,0.1463,0.1354,0.6,0.5553,0.514,0.4604,0.4128,0.3821,0.3328,0.2909,0.2693,0.2425,0.2186,0.1971,0.1779,0.6429,0.5812,0.5257,0.4757,0.4216,0.3743,0.3395,0.3142,0.2851,0.2539,0.2265,0.2096,0.194,0.1646,0.1475,0.1343,0.1224,0.1115,0.1032,0.0941,0.0871,0.076,0.0694,0.0608,0.5263,0.4808,0.4393,0.4066,0.3763,0.3483,0.3224,0.2946,0.2693,0.2492,0.2278,0.2109,0.1928
"nachingwea_nambambo_jiunge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"morogoro_gwata_kinonko",0,0,0,0,0,0,0.4959,0.459,0.4248,0.3932,0.3639,0.3368,0.3117,0.2885,0.2671,0.2472,0.2269,0.21,0.1944,0.1799,0.1665,0.6803,0.6297,0.5828,0.5394,0.4993,0.4621,0.4277,0.3927,0.3634,0.3364,0.3113,0.2882,0.2667,0.2469,0.2285,0.2115,0.3333,0.3085,0.2856,0.2643,0.2427,0.2246,0.2079,0.1924,0.1781,0.1648,0.1526,0.1412,0.1307,0.121,0.112,0.1036,0.0951,0.0881,0.0815,0.0754,0.0698,0.0646,0.648,0.5998,0.5551,0.5138,0.4756,0.4367,0.4042,0.3741,0.3462,0.3205,0.2966,0.2745,0.2541,0.2352,0.2177,0.2015,0.1865,0.1726,0.1585,0.1467,0.1358,0.1257,0.1163,0.7953,0.7361,0.6813,0.6306,0.5836,0.5402,0.4961,0.4592,0.425,0.3933,0.3641,0.337,0.3119,0.2887
"masasitownshipauthority_mtandi_benako",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682,0.0631,0.0584,0.0541,0.05,0.0463,0.0429,0.0397,0.0367,0.034,0.0315,0.0291,0.0269,0.0249,0.0231,0.0214,0.3182,0.2945,0.2726,0.2523,0.2335,0.2161,0.2,0.1851,0.1714,0.1586,0.1468,0.1359,0.1258,0.1164,0.1077,0.0997,0.0923,0.0854,0.0791,0.0732,0.0677,0.0627,0.0567,0.0525,0.6,0.5553,0.514,0.4654,0.4308,0.3902,0.3464,0.3142,0.2908,0.2588,0.2396,0.2135,0.1906,0.1703,0.155,0.3226,0.2986,0.2763,0.2558,0.2367,0.2191,0.2028,0.1877,0.1737,0.1608,0.1488,0.1378,0.1275,0.118,0.186,0.1722,0.1594,0.1475,0.1365,0.1264,0.117,0.1083,0.1002,0.0927,0.0858,0.0795,0.0735,0.0681
"masasi_lulindi_mkaseka",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2667,0.2468,0.2284,0.2114,0.1957,0.1811,0.1677,0.1552,0.1436,0.1246,0.1153,0.1068,0.0988,0.0915,0.0847,0.0783,0.0725,0.0671,0.0621,0.0575,0.0532,0.0493,0.0456,0.0422,0.0391,0.0361,0.0335,0.031,0.0287,0.0265,0.0246,0.0227,0.021,0.0195,0.018,0.0167,0.0154,0.0143,0.0132,0.0122,0.8125,0.752,0.696,0.6442,0.5963,0.5519,0.5108,0.4728,0.4376,0.405,0.3749,0.347,0.3211,0.2972,0.2751,0.625,0.5785,0.5354,0.4956,0.4587,0.4245,0.3929,0.3637,0.3366,0.3116,0.2884,0.2669,0.247,0.2286,0.2116,0.1959,0.1813,0.1579,0.1462,0.1353,0.1252,0.1159,0.1073,0.0993,0.0919,0.0851,0.0787,0.0729
"tandahimba_mnyawa_jangwani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6154,0.5696,0.5272,0.4879,0.4194,0.3881,0.3593,0.3325,0.3078,0.2849,0.2637,0.2278,0.2108,0.1951,0.4667,0.4319,0.3998,0.37,0.3425,0.317,0.2934,0.2716,0.2513,0.2326,0.2153,0.1993,0.1845,0.1707,0.158,0.4667,0.4319,0.3998,0.37,0.3425,0.317,0.2934,0.2716,0.2513,0.2326,0.2153,0.1993,0.1845,0.1707
"nanyumbu_napacho_ndechela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5263,0.4871,0.4509,0.4173,0.3863,0.3575,0.3309,0.301,0.2786,0.2578,0.2386,0.2209,0.2044,0.1892,0.7931,0.7341,0.6794,0.6289,0.582,0.5387,0.4986,0.4537,0.4199,0.3887,0.3597,0.3329,0.3082,0.2852,0.264,0.2443,0.2262,0.2093,0.1937,0.1793,0.166,0.1536,0.1398,0.1294,0.1198,0.1109,0.1026,0.095,0.0879
"temeke_mianzini_majimatitua",0,0,0,0.72,0.6664,0.6168,0.5709,0.5284,0.4891,0.4527,0.419,0.3878,0.3589,0.3322,0.3075,0.2846,0.2634,0.2438,0.2256,0.2089,0.32,0.2962,0.2741,0.2537,0.2348,0.2174,0.2012,0.1862,0.1723,0.1595,0.1476,0.1367,0.1265,0.1171,0.1084,0.1003,0.0928,0.0859,0.76,0.7034,0.6511,0.6026,0.5578,0.5162,0.4778,0.4422,0.4093,0.3789,0.3507,0.3246,0.3004,0.278,0.2573,0.2382,0.2205,0.204,0.1889,0.1748,0.1618,0.1497,0.1386,0.3043,0.27,0.2499,0.2313,0.214,0.1981,0.176,0.1629,0.145,0.1342,0.1242,0.115,0.0988,0.0915,0.0847,0.0756,0.07,0.0648,0.06,0.0537,0.0481,0.0445,0.7812,0.7231,0.6693,0.6195,0.5733,0.5307,0.4912,0.4546,0.408,0.3776,0.3495,0.3235,0.2994
"liwale_mbaya_nduruka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2157,0.1996,0.1848,0.171,0.1583,0.1451,0.1343,0.1243,0.115,0.1065,0.0985,0.0903,0.0836,0.0774,0.0716,0.0663,0.0614,0.0563,0.0521,0.0482,0.0446,0.0413,0.0378,0.035,0.0324,0.1132,0.1048,0.097,0.0898,0.0831,0.0769,0.0712,0.0659,0.061,0.0564,0.0522,0.0483,0.0447,0.0414,0.2667,0.2468,0.2284,0.2114,0.1957,0.1811,0.1677,0.1552,0.1436,0.1329,0.123,0.1139,0.1054,0.0976,0.6667,0.617,0.5711,0.5286,0.4893,0.4528,0.3929,0.3637,0.3366,0.3116,0.2884,0.2669,0.247,0.2286
"kilwa_kipatimu_darajani",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1613,0.1493,0.1382,0.1279,0.1147,0.1061,0.0982,0.0909,0.0842,0.0779,0.0721,0.0667,0.0618,0.0572,0.0529,0.049,0.3438,0.3182,0.2945,0.2726,0.2523,0.2335,0.2161,0.2,0.1851,0.1714,0.1586,0.1468,0.1359,0.1258,0.1164,0.1077,0.0997,0.0923,0.0854,0.0791,0.0732,0.0677,0.0608,0.0563,0.0521,0.303,0.2805,0.2596,0.2403,0.2224,0.2058,0.1905,0.1763,0.1632,0.1511,0.1398,0.1294,0.1198,0.1109,0.7879,0.7292,0.675,0.6247,0.5782,0.5352,0.4953,0.4585,0.4243,0.3928,0.3635,0.3365,0.3114,0.2882,0.5455,0.5049,0.4673,0.4198,0.3885,0.3596,0.3328,0.3081,0.2851,0.2639,0.2443,0.2261,0.2093,0.1937
"masasitownshipauthority_nyasa_mtaawawapiwapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0.0617,0.0571,0.0529,0.0489,0.0453,0.0419,0.0388,0.0359,0.0332,0.0308,0.0285,0.0264,0.0244,0.0226,0.0209,0.1333,0.1234,0.1142,0.1057,0.0979,0.0906,0.0838,0.0776,0.0718,0.0665,0.0615,0.0569,0.0527,0.0488,0.0451,0.0418,0.0387,0.0358,0.0331,0.0307,0.0284,0.0263,0.0243,0.0225,0.3667,0.3394,0.3141,0.2565,0.2374,0.2198,0.2034,0.1778,0.1646,0.1482,0.1336,0.1204,0.1035,0.0958,0.0887,0.2045,0.1893,0.1752,0.1622,0.1501,0.1389,0.1286,0.119,0.1102,0.102,0.0944,0.0873,0.0808,0.0748,0.1282,0.1187,0.1098,0.1017,0.0941,0.0871,0.0806,0.0746,0.069,0.0639,0.0592,0.0547,0.0507,0.0469
"temeke_charambe_kurasinimjimpya",0,0,0,0.3333,0.3085,0.2856,0.2643,0.2446,0.2264,0.2096,0.194,0.1795,0.1662,0.1538,0.1423,0.1318,0.1219,0.1129,0.1045,0.0967,0.8889,0.8227,0.7615,0.7048,0.6523,0.6038,0.5588,0.5172,0.4787,0.4431,0.4101,0.3796,0.3513,0.3252,0.301,0.2786,0.2578,0.2386,0.3333,0.3085,0.2856,0.2643,0.2446,0.2264,0.2096,0.194,0.1795,0.1662,0.1538,0.1423,0.1318,0.1219,0.1129,0.1045,0.0967,0.0895,0.0828,0.0767,0.071,0.0657,0.0608,0.1111,0.1028,0.0952,0.0881,0.0815,0.0755,0.0699,0.0647,0.0598,0.0554,0.0513,0.0474,0.0439,0.0406,0.0339,0.0313,0.029,0.0268,0.0248,0.023,0.0213,0.0197,0.0909,0.0841,0.0779,0.0721,0.0612,0.0566,0.0484,0.0448,0.0414,0.0383,0.0355,0.0328,0.0304
"newala_makote_chikwaya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8182,0.7573,0.7009,0.6487,0.6004,0.5558,0.5144,0.4761,0.4407,0.4079,0.3775,0.3494,0.3234,0.2993,0.277,0.2564,0.2373,0.2197,0.2033,0.1882,0.1742,0.1612,0.1492,0.1381,0.1278,0.1183,0.1095,0.1014,0.0938,0.0868,0.0804,0.0744,0.0688,0.0637,0.059,0.0546,0.0505,0.0468,0.0433,0.0401,0.0371,0.0343
"kinondoni_manzese_madizini",0,0,0,0,0,0,0.2857,0.2644,0.2336,0.2162,0.2001,0.1853,0.1715,0.1587,0.1469,0.136,0.1258,0.1165,0.1078,0.0998,0.0883,0.0818,0.0757,0.07,0.0648,0.06,0.0555,0.0514,0.0476,0.044,0.0408,0.0361,0.0335,0.031,0.0287,0.0265,0.0246,0.0227,0.021,0.7917,0.7327,0.6511,0.6026,0.5578,0.5162,0.4778,0.4422,0.4093,0.3789,0.3507,0.3246,0.2888,0.2673,0.2474,0.229,0.212,0.1962,0.1816,0.1681,0.1556,0.144,0.1283,0.1188,0.1099,0.1018,0.0942,0.0872,0.0807,0.0747,0.0691,0.0617,0.0571,0.0528,0.0489,0.0453,0.0419,0.0388,0.0359,0.0332,0.0297,0.0275,0.0254,0.0235,0.0218,0.0202,0.0187,0.0173,0.016,0.0143,0.0132,0.0123,0.0113,0.0105,0.0097,0.009,0.0083
"rufiji_mwambao_kivinjab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.5206,0.4819,0.4198,0.3885,0.3596,0.3328,0.3081,0.2851,0.2639,0.2443,0.2261,0.2093,0.1937,0.1793,0.1659,0.1536,0.1421,0.1316,0.1218,0.1127,0.1043,0.0965,0.0894,0.0827,0.0766,0.0709,0.0656,0.0607,0.0562,0.052,0.0481,0.2941,0.2722,0.252,0.2332,0.2158,0.1998,0.1849,0.1711,0.1584,0.1466,0.1357,0.1256,0.1163,0.1076,0.0996,0.0922,0.0853,0.079,0.0731,0.0676,0.0626,0.4118,0.3811,0.3527,0.3265,0.3022,0.2797,0.2589,0.2396,0.2218,0.2053,0.19,0.1758,0.1628,0.1506
"morogoro_mkuyuni_kibuko",0,0,0,0,0,0,0.5373,0.4973,0.4603,0.426,0.3943,0.365,0.3378,0.3127,0.2894,0.2678,0.2479,0.2295,0.2124,0.1966,0.1819,0.1684,0.1559,0.1443,0.1335,0.1236,0.1127,0.1043,0.0965,0.0894,0.0827,0.0766,0.0709,0.0656,0.0607,0.0562,0.052,0.0588,0.0544,0.0504,0.0466,0.0432,0.04,0.037,0.0342,0.0317,0.0293,0.0271,0.0248,0.0229,0.0212,0.0196,0.0182,0.0168,0.0156,0.0144,0.0133,0.0123,0.0114,0.1594,0.1476,0.1366,0.1264,0.117,0.1083,0.1002,0.0928,0.0859,0.0795,0.0736,0.0681,0.063,0.0583,0.054,0.05,0.0462,0.0428,0.0396,0.0367,0.0339,0.0314,0.0291,0.1143,0.1058,0.0979,0.0906,0.0839,0.0776,0.0719,0.0665,0.0616,0.057,0.0527,0.0488,0.0452,0.0418
"masasitownshipauthority_marika_mumbaka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1129,0.1045,0.0967,0.0895,0.0829,0.0767,0.071,0.0657,0.0608,0.0563,0.0521,0.0478,0.0443,0.041,0.0379,0.0351,0.0325,0.0298,0.0276,0.0256,0.0237,0.0219,0.0203,0.0188,0.2619,0.2386,0.2142,0.1896,0.1742,0.159,0.1431,0.128,0.1154,0.1055,0.0946,0.0849,0.0758,0.0698,0.0639,0.2278,0.2108,0.1951,0.1806,0.1672,0.1547,0.1432,0.1325,0.1227,0.1135,0.1051,0.0973,0.09,0.0833,0.4167,0.3857,0.3569,0.3304,0.3058,0.283,0.262,0.2425,0.2244,0.2077,0.1922,0.1779,0.1647,0.1524
"temeke_miburani_uwanjawataifa",0,0,0,0.8333,0.7713,0.7139,0.6608,0.6116,0.566,0.5239,0.4849,0.4488,0.4154,0.3845,0.3559,0.3294,0.3049,0.2822,0.2612,0.2417,0.2237,0.2071,0.1917,0.1774,0.1642,0.152,0.1407,0.1302,0.1205,0.1115,0.1032,0.0955,0.0884,0.0818,0.0758,0.0701,0.0649,0.0601,0.0556,0.0515,0.0476,0.0441,0.0408,0.0378,0.035,0.0324,0.0299,0.0277,0.0257,0.0237,0.022,0.0203,0.0188,0.0174,0.0161,0.0149,0.0138,0.0128,0.0118,0.011,0.0101,0.0094,0.0087,0.008,0.0074,0.0069,0.0064,0.0059,0.0055,0.0051,0.0047,0.0043,0.004,0.0037,0.0034,0.0032,0.0029,0.0027,0.0025,0.0023,0.0019,0.0017,0.0016,0.0015,0.0014,0.0013,0.0012,0.0011,0.001,9e-04,9e-04,8e-04,7e-04,7e-04,6e-04,6e-04
"ruangwa_chienjele_namakuku",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4898,0.4533,0.4196,0.3884,0.3595,0.3327,0.3059,0.2831,0.262,0.2425,0.2245,0.2078,0.1923,0.178,0.1647,0.1525,0.1411,0.1306,0.1209,0.1119,0.1036,0.0952,0.0881,0.0816,0.0755,0.0699,0.0647,0.0599,0.0554,0.0513,0.0475,0.0439,0.0407,0.0376,0.0346,0.032,0.0296,0.0274,0.0254,0.0235,0.3533,0.327,0.3027,0.2802,0.2593,0.24,0.2221,0.2056,0.1903,0.1761,0.163,0.1509,0.1397,0.1293,0.1196,0.4688,0.4339,0.4016,0.3717,0.344,0.3184,0.2947,0.2728,0.2525,0.2337,0.2163,0.2002,0.1853,0.1715,0.5441,0.5036,0.4661,0.4314,0.3993,0.3696,0.3421,0.3166,0.2931,0.2712,0.251,0.2324,0.2151,0.1991
"masasi_mbuyuni_majembendago",0,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0.573,0.5303,0.4908,0.4543,0.4205,0.3892,0.3602,0.3334,0.3086,0.2856,0.2644,0.2447,0.2265,0.2096,0.194,0.1796,0.1662,0.1538,0.1359,0.1258,0.1164,0.1078,0.0997,0.0923,0.0854,0.0791,0.0732,0.0677,0.0627,0.058,0.0537,0.0497,0.046,0.0426,0.0394,0.0365,0.0338,0.0313,0.0289,0.5909,0.5469,0.5062,0.4685,0.4337,0.4014,0.3715,0.3438,0.3183,0.2946,0.2726,0.2523,0.2336,0.2162,0.2001,0.5909,0.5469,0.5062,0.4685,0.4337,0.4014,0.3715,0.3438,0.3183,0.2946,0.2608,0.2414,0.2234,0.2068,0.1914,0.1771,0.164,0.1517,0.1405,0.13,0.1203,0.1114,0.1031,0.0954,0.0883,0.0817,0.0756,0.07
"mkuranga_tambani_mlamleni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7963,0.737,0.6698,0.6199,0.5738,0.5311,0.4915,0.4549,0.4211,0.3897,0.3607,0.3339,0.309,0.286,0.2647,0.3036,0.281,0.2601,0.2407,0.2228,0.2062,0.1909,0.1766,0.1635,0.1513,0.1401,0.1296,0.1179,0.1091,0.101,0.0935,0.0865,0.4211,0.3897,0.3607,0.3339,0.309,0.286,0.2601,0.2408,0.2229,0.2063,0.1909,0.1767,0.1636,0.1514,0.1552,0.1436,0.1329,0.123,0.1119,0.1036,0.0959,0.0888,0.0822,0.076,0.0704,0.0651,0.0603,0.0558,0.0517,0.047,0.0435,0.0403,0.0373,0.0345,0.0319,0.0296,0.0274,0.6,0.5553,0.514,0.4757,0.4331,0.4009,0.371,0.3434,0.3179,0.2942,0.2723,0.252,0.2333
"masasi_namalenga_mkangaula",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3803,0.352,0.3213,0.2973,0.2752,0.2547,0.2358,0.2182,0.202,0.1869,0.173,0.1601,0.1482,0.1372,0.127,0.1175,0.1073,0.0993,0.0919,0.0851,0.0787,0.0729,0.0675,0.0624,0.0578,0.0535,0.0495,0.0458,0.0424,0.0392,0.0358,0.0332,0.0307,0.0284,0.0263,0.0243,0.0225,0.0209,0.0193,0.0179,0.1622,0.1501,0.1389,0.1269,0.1174,0.1087,0.1006,0.0931,0.0862,0.0798,0.0738,0.0683,0.0632,0.0585,0.0542,0.2133,0.1975,0.1804,0.1669,0.1545,0.143,0.1324,0.1225,0.1134,0.1049,0.0971,0.0899,0.0832,0.077,0.0713,0.0651,0.0603,0.0558,0.0516,0.0478,0.0442,0.0409,0.0379,0.0351,0.0325,0.03,0.0278,0.0257
"kilwa_mitole_mitole",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312,0.0289,0.0268,0.0248,0.0229,0.0212,0.0196,0.0182,0.0168,0.0156,0.0144,0.0133,0.0124,0.0114,0.0106,0.0098,0.0462,0.0427,0.0395,0.0366,0.0339,0.0314,0.029,0.0269,0.0249,0.023,0.0213,0.0197,0.0182,0.0169,0.0156,0.0145,0.0134,0.0122,0.0113,0.0105,0.0097,0.009,0.0083,0.0077,0.0071,0.2879,0.2665,0.2466,0.2283,0.2113,0.1955,0.181,0.1675,0.155,0.1435,0.1328,0.1229,0.1138,0.1053,0.75,0.6731,0.6047,0.5437,0.4893,0.4406,0.3971,0.3581,0.3231,0.2918,0.2637,0.2384,0.2156,0.1909,0.5319,0.4923,0.4557,0.4218,0.3904,0.3613,0.3344,0.3095,0.2865,0.2652,0.2454,0.2272,0.2059,0.1905
"kilwa_kinjumbi_marendego",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2883,0.2668,0.2448,0.2265,0.2097,0.1941,0.1796,0.1663,0.1539,0.1424,0.1318,0.122,0.1119,0.1036,0.0959,0.0888,0.6991,0.6471,0.5989,0.5543,0.5131,0.4707,0.4357,0.4032,0.3732,0.3454,0.3197,0.2959,0.2739,0.2535,0.2346,0.2153,0.1993,0.1844,0.1707,0.158,0.1462,0.1354,0.1253,0.116,0.1064,0.4655,0.4309,0.3988,0.3691,0.3416,0.3162,0.2927,0.2709,0.2507,0.2301,0.2129,0.1971,0.1824,0.1688,0.453,0.4193,0.3881,0.3592,0.3324,0.3077,0.2848,0.2636,0.244,0.2258,0.209,0.1934,0.179,0.1657,0.6351,0.5879,0.5441,0.5036,0.4661,0.4314,0.3993,0.3696,0.3375,0.3124,0.2891,0.2676,0.2477,0.2293
"kilwa_kiranjeranje_kiswele",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4048,0.3746,0.3467,0.3209,0.297,0.2749,0.2486,0.2301,0.2129,0.1971,0.1824,0.1688,0.1563,0.1446,0.1339,0.1239,0.4186,0.3874,0.3586,0.3319,0.3072,0.2843,0.2632,0.2436,0.2255,0.2087,0.1931,0.1788,0.1655,0.1531,0.1417,0.1282,0.1187,0.1098,0.1017,0.0941,0.0871,0.0806,0.0746,0.0691,0.0639,0.2727,0.2524,0.2336,0.2162,0.2001,0.1853,0.1715,0.1587,0.1469,0.136,0.1258,0.1165,0.1078,0.0998,0.2955,0.2735,0.2475,0.2291,0.212,0.1962,0.1816,0.1681,0.1556,0.144,0.1333,0.1234,0.1142,0.1057,0.8,0.7405,0.6853,0.6343,0.5871,0.5434,0.503,0.4655,0.4309,0.3988,0.3691,0.3416,0.3093,0.2863
"morogoro_kibogwa_nyachiro",0,0,0,0,0,0,0.3696,0.3421,0.3166,0.293,0.2712,0.251,0.2274,0.2105,0.1948,0.1803,0.1669,0.1545,0.143,0.1323,0.1225,0.6809,0.6302,0.5833,0.5398,0.4997,0.4625,0.428,0.3962,0.3667,0.3394,0.3141,0.2908,0.2691,0.2491,0.2305,0.2134,0.1975,0.1828,0.1692,0.1566,0.1449,0.1341,0.1242,0.1125,0.1042,0.0964,0.0892,0.0826,0.0764,0.0707,0.0655,0.0606,0.0561,0.0519,0.0481,0.0445,0.0412,0.0381,0.7917,0.7327,0.6782,0.6277,0.581,0.5377,0.4977,0.4607,0.4264,0.3946,0.3653,0.3381,0.3129,0.2896,0.2681,0.2481,0.2296,0.2125,0.1967,0.1821,0.1685,0.156,0.1444,0.5926,0.5485,0.5077,0.4699,0.4349,0.4025,0.3726,0.3448,0.3192,0.2954,0.2734,0.2531,0.2342,0.2168
"masasitownshipauthority_mkomaindo_mkadaendaa",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282,0.1187,0.1098,0.1017,0.0941,0.0871,0.0806,0.0746,0.069,0.0639,0.0592,0.0547,0.0507,0.0469,0.0434,0.0402,0.2564,0.2373,0.2197,0.2033,0.1882,0.1742,0.1612,0.1492,0.1381,0.1278,0.1183,0.1095,0.1013,0.0938,0.0868,0.0804,0.0744,0.0688,0.0637,0.059,0.0546,0.0505,0.0468,0.0433,0.4103,0.3702,0.3343,0.295,0.2731,0.2527,0.2339,0.1981,0.1833,0.1628,0.1476,0.1314,0.1193,0.1064,0.0967,0.3158,0.2923,0.2705,0.2504,0.2318,0.2145,0.1985,0.1838,0.1701,0.1574,0.1457,0.1349,0.1248,0.1155,0.2857,0.2644,0.2448,0.2265,0.2097,0.1941,0.1796,0.1663,0.1539,0.1424,0.1318,0.122,0.1129,0.1045
"lindirural_kiwalala_mpembe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2826,0.2616,0.2421,0.2241,0.2074,0.192,0.1777,0.1644,0.1522,0.1409,0.1304,0.1207,0.1117,0.1034,0.0957,0.0886,0.082,0.0759,0.0702,0.065,0.0602,0.0557,0.0515,0.0477,0.0442,0.0409,0.0378,0.035,0.0324,0.03,0.0278,0.0257,0.0238,0.022,0.0204,0.0189,0.0175,0.0162,0.0149,0.3111,0.288,0.2665,0.2467,0.2283,0.2113,0.1956,0.181,0.1676,0.1551,0.1435,0.1329,0.123,0.1138,0.3182,0.2945,0.2726,0.2523,0.2335,0.2161,0.2,0.1851,0.1714,0.1586,0.1468,0.1359,0.1258,0.1164
