"cellID","District","DistrictID","Ward","WardID","Village","VillageID","PA","Urban"
3499,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3500,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3501,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3502,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3503,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3504,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3505,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3506,"Kisarawe",16,"Maneromango",106,"Boga",2633,0,0
3507,"Kisarawe",16,"Maneromango",106,"Boga",2633,0,0
3508,"Kisarawe",16,"Maneromango",106,"Boga",2633,0,0
3509,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3510,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3511,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3512,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3513,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3514,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3515,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3516,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3517,"Mkuranga",14,"Panzuo",128,"Kibudi",1998,0,0
3518,"Mkuranga",14,"Bupu",129,"Bupu",811,0,0
3519,"Mkuranga",14,"Bupu",129,"Bupu",811,0,0
3520,"Mkuranga",14,"Bupu",129,"Bupu",811,0,0
3521,"Mkuranga",14,"Bupu",129,"Bupu",811,0,0
3522,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3523,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3524,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3525,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3526,"Mkuranga",14,"Mwalusembe",130,"Mwalusembe",518,0,0
3527,"Mkuranga",14,"Mwalusembe",130,"Bigwa",383,0,0
3528,"Mkuranga",14,"Mwalusembe",130,"Bigwa",383,0,0
3529,"Mkuranga",14,"Mwalusembe",130,"Bigwa",383,0,0
3530,"Mkuranga",14,"Mbezi",119,"Mihekela",2630,0,0
3531,"Mkuranga",14,"Mbezi",119,"Mponga",1451,0,0
3532,"Mkuranga",14,"Mbezi",119,"Mponga",1451,0,0
3533,"Mkuranga",14,"Mbezi",119,"Ngarambe",1760,0,0
3534,"Mkuranga",14,"Mbezi",119,"Mwanzega",2129,0,0
3535,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3536,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3537,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3538,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3539,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3540,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3541,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3542,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3543,"Mkuranga",14,"Shungubweni",120,"Boza Island",1766,0,0
3544,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3545,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3546,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3547,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3548,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3549,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3550,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3551,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3552,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3553,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3554,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3555,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3556,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3557,"Morogoro",10,"Singisa",9,"Ntala",462,0,0
3558,"Morogoro",10,"Singisa",9,"Ntala",462,0,0
3559,"Morogoro",10,"Singisa",9,"Singisa",1102,0,0
3560,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3561,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3562,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3563,"Morogoro",10,"Kolero",2,"Lukange",603,0,0
3564,"Morogoro",10,"Kolero",2,"Lukange",603,0,0
3565,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3566,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3567,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3568,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3569,"Morogoro",10,"Mvuha",3,"Dala",1363,0,0
3570,"Morogoro",10,"Mvuha",3,"Dala",1363,0,0
3571,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3572,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3573,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3574,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3575,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3576,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3577,"Morogoro",10,"Selembala",4,"Magogoni",657,0,0
3578,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3579,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3580,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3581,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3582,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3583,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3584,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3585,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3586,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3587,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3588,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3589,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3590,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3591,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3592,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3593,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3594,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3595,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3596,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3597,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3598,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3599,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3600,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3601,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3602,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3603,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3604,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3605,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3606,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3607,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3608,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3609,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3610,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3611,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3612,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3613,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3614,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3615,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3616,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3617,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3618,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3619,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3620,"Kisarawe",16,"Maneromango",106,"Chale",2679,0,0
3621,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3622,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3623,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3624,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3625,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3626,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3627,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3628,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3629,"Mkuranga",14,"Panzuo",128,"Kibudi",1998,0,0
3630,"Mkuranga",14,"Panzuo",128,"Kibudi",1998,0,0
3631,"Mkuranga",14,"Panzuo",128,"Nyatanga",1595,0,0
3632,"Mkuranga",14,"Bupu",129,"Bupu",811,0,0
3633,"Mkuranga",14,"Bupu",129,"Bupu",811,0,0
3634,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3635,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3636,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3637,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3638,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3639,"Mkuranga",14,"Mwalusembe",130,"Mwalusembe",518,0,0
3640,"Mkuranga",14,"Mwalusembe",130,"Bigwa",383,0,0
3641,"Mkuranga",14,"Kitomondo",123,"Mitaranda",822,0,0
3642,"Mkuranga",14,"Mbezi",119,"Mihekela",2630,0,0
3643,"Mkuranga",14,"Mbezi",119,"Mponga",1451,0,0
3644,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3645,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3646,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3647,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3648,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3649,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3650,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3651,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3652,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3653,"Mkuranga",14,"Shungubweni",120,"Shungubweni",2087,0,0
3654,"Mkuranga",14,"Shungubweni",120,"Kuruti Island",1790,0,0
3655,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3656,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3657,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3658,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3659,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3660,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3661,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3662,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3663,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3664,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3665,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3666,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3667,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3668,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3669,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3670,"Morogoro",10,"Singisa",9,"Ntala",462,0,0
3671,"Morogoro",10,"Singisa",9,"Singisa",1102,0,0
3672,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3673,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3674,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3675,"Morogoro",10,"Kolero",2,"Lukange",603,0,0
3676,"Morogoro",10,"Kolero",2,"Lukange",603,0,0
3677,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3678,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3679,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3680,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3681,"Morogoro",10,"Mvuha",3,"Dala",1363,0,0
3682,"Morogoro",10,"Mvuha",3,"Dala",1363,0,0
3683,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3684,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3685,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3686,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3687,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3688,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3689,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3690,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3691,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3692,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3693,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3694,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3695,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3696,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3697,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3698,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3699,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3700,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3701,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3702,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3703,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3704,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3705,"Morogoro",10,"Mkulazi",13,"Kidunda",213,0,0
3706,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3707,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3708,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3709,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3710,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3711,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3712,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3713,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3714,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3715,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3716,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3717,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3718,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3719,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3720,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3721,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3722,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3723,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3724,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3725,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3726,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3727,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3728,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3729,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3730,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3731,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3732,"Kisarawe",16,"Msanga",107,"Bembeza",1264,0,0
3733,"Kisarawe",16,"Msanga",107,"Bembeza",1264,0,0
3734,"Kisarawe",16,"Msanga",107,"Bembeza",1264,0,0
3735,"Mkuranga",14,"Panzuo",128,"Mkuruwili",2008,0,0
3736,"Mkuranga",14,"Panzuo",128,"Mkuruwili",2008,0,0
3737,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3738,"Kisarawe",16,"Maneromango",106,"Ngongele",1682,0,0
3739,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3740,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3741,"Mkuranga",14,"Panzuo",128,"Kibudi",1998,0,0
3742,"Mkuranga",14,"Panzuo",128,"Kibudi",1998,0,0
3743,"Mkuranga",14,"Panzuo",128,"Nyatanga",1595,0,0
3744,"Mkuranga",14,"Panzuo",128,"Nyatanga",1595,0,0
3745,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3746,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3747,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3748,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3749,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3750,"Mkuranga",14,"Mwalusembe",130,"Kinene",1161,0,0
3751,"Mkuranga",14,"Mwalusembe",130,"Mwalusembe",518,0,0
3752,"Mkuranga",14,"Mwalusembe",130,"Mwalusembe",518,0,0
3753,"Mkuranga",14,"Kitomondo",123,"Mitaranda",822,0,0
3754,"Mkuranga",14,"Kitomondo",123,"Mitaranda",822,0,0
3755,"Mkuranga",14,"Kitomondo",123,"Kitomondo",581,0,0
3756,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3757,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3758,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3759,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3760,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3761,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3762,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3763,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3764,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3765,"Mkuranga",14,"Shungubweni",120,"Kuruti Island",1790,0,0
3766,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3767,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3768,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3769,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3770,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3771,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3772,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3773,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3774,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3775,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3776,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3777,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3778,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3779,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3780,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3781,"Morogoro",10,"Singisa",9,"Ntala",462,0,0
3782,"Morogoro",10,"Singisa",9,"Singisa",1102,0,0
3783,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3784,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3785,"Morogoro",10,"Bwakila Juu",6,"Bwakila Juu",2388,0,0
3786,"Morogoro",10,"Kolero",2,"Mlagano",60,0,0
3787,"Morogoro",10,"Kolero",2,"Mlagano",60,0,0
3788,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3789,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3790,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3791,"Morogoro",10,"Kolero",2,"Lubasazi",1673,0,0
3792,"Morogoro",10,"Mvuha",3,"Dala",1363,0,0
3793,"Morogoro",10,"Mvuha",3,"Dala",1363,0,0
3794,"Morogoro",10,"Mvuha",3,"Dala",1363,0,0
3795,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3796,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3797,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3798,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3799,"Morogoro",10,"Mvuha",3,"Kongwa",1706,0,0
3800,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3801,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3802,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3803,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3804,"Morogoro",10,"Selembala",4,"Bwila Chini",970,0,0
3805,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3806,"Morogoro",10,"Selembala",4,"Kibulumo",58,0,0
3807,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3808,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3809,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3810,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3811,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3812,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3813,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3814,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3815,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3816,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,0,0
3817,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3818,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3819,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3820,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3821,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3822,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3823,"Kisarawe",16,"Mafizi",111,"Ving'andi",2035,0,0
3824,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3825,"Kisarawe",16,"Mafizi",111,"Gwata",1523,0,0
3826,"Kisarawe",16,"Cholesamvula",109,"Mafumbi",1299,0,0
3827,"Kisarawe",16,"Cholesamvula",109,"Mafumbi",1299,0,0
3828,"Kisarawe",16,"Cholesamvula",109,"Mafumbi",1299,0,0
3829,"Kisarawe",16,"Cholesamvula",109,"Mafumbi",1299,0,0
3830,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3831,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3832,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3833,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3834,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3835,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3836,"Kisarawe",16,"Cholesamvula",109,"Kwala",1616,0,0
3837,"Kisarawe",16,"Cholesamvula",109,"Kwala",1616,0,0
3838,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3839,"Kisarawe",16,"Cholesamvula",109,"Sofu",915,0,0
3840,"Kisarawe",16,"Msanga",107,"Msanga",2381,0,0
3841,"Kisarawe",16,"Msanga",107,"Mianzi",1385,0,0
3842,"Kisarawe",16,"Msanga",107,"Mianzi",1385,0,0
3843,"Kisarawe",16,"Msanga",107,"Visiga",1794,0,0
3844,"Kisarawe",16,"Msanga",107,"Visiga",1794,0,0
3845,"Kisarawe",16,"Msanga",107,"Visiga",1794,0,0
3846,"Mkuranga",14,"Panzuo",128,"Mkuruwili",2008,0,0
3847,"Mkuranga",14,"Panzuo",128,"Mkuruwili",2008,0,0
3848,"Mkuranga",14,"Panzuo",128,"Mkuruwili",2008,0,0
3849,"Mkuranga",14,"Panzuo",128,"Mkuruwili",2008,0,0
3850,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3851,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3852,"Mkuranga",14,"Panzuo",128,"Kibuyuni",2614,0,0
3853,"Mkuranga",14,"Panzuo",128,"Kibudi",1998,0,0
3854,"Mkuranga",14,"Panzuo",128,"Nyatanga",1595,0,0
3855,"Mkuranga",14,"Panzuo",128,"Nyatanga",1595,0,0
3856,"Mkuranga",14,"Panzuo",128,"Nyatanga",1595,0,0
3857,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3858,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3859,"Mkuranga",14,"Bupu",129,"Tundu",2171,0,0
3860,"Mkuranga",14,"Kimanzichana",126,"Mkenge",2705,0,0
3861,"Mkuranga",14,"Mwalusembe",130,"Kinene",1161,0,0
3862,"Mkuranga",14,"Mwalusembe",130,"Kinene",1161,0,0
3863,"Mkuranga",14,"Mwalusembe",130,"Mwalusembe",518,0,0
3864,"Mkuranga",14,"Kitomondo",123,"Mitaranda",822,0,0
3865,"Mkuranga",14,"Kitomondo",123,"Kitomondo",581,0,0
3866,"Mkuranga",14,"Kitomondo",123,"Kitomondo",581,0,0
3867,"Mkuranga",14,"Kitomondo",123,"Kitomondo",581,0,0
3868,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3869,"Mkuranga",14,"Kisiju",121,"Binga",246,0,0
3870,"Mkuranga",14,"Kisiju",121,"Dondo",876,0,0
3871,"Mkuranga",14,"Kisiju",121,"Dondo",876,0,0
3872,"Mkuranga",14,"Kisiju",121,"Dondo",876,0,0
3873,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3874,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3875,"Mkuranga",14,"Kisiju",121,"Mpafu",36,0,0
3876,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3877,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3878,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3879,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3880,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3881,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,1,0
3882,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3883,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3884,"Morogoro",10,"Kisaki",7,"Nyarutanga",1094,0,0
3885,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3886,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
3887,"Morogoro",10,"Singisa",9,"Lumba Chini",758,0,0
