Region,District,vvrid,vvid,round,N_vvid,Dist_Area,Area_kmsq,Population,dist_km,vdogs,v_mean_date,v_mean_date,season_with_NA,season,Correct_District,CategoryVax,Category,nocollars,collars,tdogs,dog_vill_est,Pop2012,HH_Livestk_Keepers,Gr,TotalHH,Vaccines_vials,Cost,Nvaccinators
Mtwara,newala,newala_mnyambe_mnyambe_5,newala_mnyambe_mnyambe,5,153,1951.337174,52.87482439,3945,22.864,86,14/11/2016,14-Nov,wet,wet,Newala,Rural,rural,8,19,27,202,205492,28279,1,58035,170,7690200,37
Morogoro,ulanga,ulanga_kichangani_idunda_5,ulanga_kichangani_idunda,5,65,14476.84566,653.9223992,2266,27.354,255,09/12/2016,09-Dec,wet,wet,Ulanga,Rural,rural,11,16,27,422,265203,22460,3,53290,"1,400",11919000,41
Coast,kibahaurban,kibahaurban_mkuza_bungo_3,kibahaurban_mkuza_bungo,3,53,705.2647967,8.494310007,886,8.646,36,22/11/2013,22-Nov,wet,wet,Kibaha Urban,Rural,rural,8,20,28,39,128488,7650,5,31092,480,10256900,47
Lindi,lindirural,lindirural_matimba_likwaya_3,lindirural_matimba_likwaya,3,133,5971.498478,47.99321548,441,21.617,NA,NA,NA,NA,dry,Lindi Rural,Rural,rural,10,18,28,51,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_nyangamara_madingo_3,lindirural_nyangamara_madingo,3,133,5971.498478,66.47396774,1454,51.549,11,21/06/2014,21-Jun,dry,dry,Lindi Rural,Rural,rural,24,4,28,98,194143,21931,-1,52821,290,8550800,69
Coast,mkuranga,mkuranga_bupu_mamndikongo_3,mkuranga_bupu_mamndikongo,3,116,2825.378544,40.22850447,2070,16.602,120,15/11/2013,15-Nov,wet,wet,Mkuranga,Rural,rural,7,21,28,199,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_magawa_makumbea_3,mkuranga_magawa_makumbea,3,116,2825.378544,9.97375349,501,43.271,7,23/11/2013,23-Nov,wet,wet,Mkuranga,Rural,rural,8,20,28,12,222921,17610,2,51101,300,9803700,55
Morogoro,kilombero,kilombero_mlimba_msolwa_4,kilombero_mlimba_msolwa,4,80,7994.791585,75.88851262,1646,121.252,NA,NA,NA,NA,dry,Kilombero,Rural,rural,4,24,28,95,407880,34427,2,93331,"1,800",12300500,59
Lindi,kilwa,kilwa_mitole_mitole_4,kilwa_mitole_mitole,4,100,14545.39353,161.1958548,5364,62.854,24,21/09/2015,21-Sep,wet,wet,Kilwa,Rural,rural,2,26,28,66,190744,20507,1,42596,496,7949200,29
Dar Es Salaam,kinondoni,kinondoni_makuburi_4,kinondoni_makuburi,4,34,537.0601471,7.618490185,57408,6.6544,114,20/12/2014,20-Dec,wet,wet,Kinondoni,Urban,urban,13,15,28,261,1775049,35829,5,441240,650,12317500,71
Mtwara,masasitownshipauthority,masasitownshipauthority_temeke_4,masasitownshipauthority_temeke,4,12,752.8152819,88.1372996,11546,8.831,183,10/09/2015,10-Sep,dry,dry,Masasi Township Authority,Urban,urban,20,8,28,790,102696,28279,2,28222,330,5690800,21
Morogoro,morogoro,morogoro_bwakilachini_bonye_4,morogoro_bwakilachini_bonye,4,140,8267.709895,11.73046254,4421,66.073,68,18/12/2014,18-Dec,wet,wet,Morogoro,Rural,rural,17,11,28,216,286248,31160,1,67671,900,11815500,100
Morogoro,morogoro,morogoro_ngerengere_kiwege_4,morogoro_ngerengere_kiwege,4,140,8267.709895,191.6510043,1514,48.13,149,18/12/2014,18-Dec,wet,wet,Morogoro,Rural,rural,6,22,28,237,286248,31160,1,67671,900,11815500,100
Lindi,nachingwea,nachingwea_mtua_mtua_4,nachingwea_mtua_mtua,4,118,5971.802217,163.040352,3117,34.321,37,02/09/2015,02-Sep,dry,dry,Nachingwea,Rural,rural,5,23,28,41,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_mchonda_4,nachingwea_naipingo_mchonda,4,118,5971.802217,19.95587391,1704,11.294,40,02/09/2015,02-Sep,dry,dry,Nachingwea,Rural,rural,5,23,28,74,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_ruponda_mandawa_4,nachingwea_ruponda_mandawa,4,118,5971.802217,11.27449299,1732,13.223,29,04/09/2015,04-Sep,dry,dry,Nachingwea,Rural,rural,5,23,28,92,178464,21726,1,48145,450,8550800,29
Lindi,ruangwa,ruangwa_nandagala_nandagalaa_4,ruangwa_nandagala_nandagalaa,4,89,2513.808844,6.086712965,1556,20.798,17,12/09/2015,12-Sep,dry,dry,Ruangwa,Rural,rural,5,23,28,52,131080,17605,1,37326,190,8165500,22
Morogoro,ulanga,ulanga_vigoi_vigoi_4,ulanga_vigoi_vigoi,4,65,14476.84566,6.8752763,3356,2.532,198,08/12/2014,08-Dec,wet,wet,Ulanga,Rural,rural,7,21,28,327,265203,22460,3,53290,"1,400",11919000,41
Coast,kibaha,kibaha_gwata_milalazi_5,kibaha_gwata_milalazi,5,50,1500.829629,37.82613566,697,72.275,128,16/11/2016,16-Nov,wet,wet,Kibaha,Rural,rural,8,20,28,273,70209,4771,3,16892,500,10225100,25
Lindi,lindirural,lindirural_matimba_kikomolela_5,lindirural_matimba_kikomolela,5,133,5971.498478,14.12314511,1163,26.465,25,14/11/2016,14-Nov,wet,wet,Lindi Rural,Rural,rural,16,12,28,74,194143,21931,-1,52821,290,8550800,69
Morogoro,morogoro,morogoro_bwakilachini_bonye_5,morogoro_bwakilachini_bonye,5,140,8267.709895,11.73046254,4421,66.073,98,04/11/2016,04-Nov,wet,wet,Morogoro,Rural,rural,11,17,28,213,286248,31160,1,67671,900,11815500,100
Morogoro,morogoro,morogoro_kidugalo_kidugalo_5,morogoro_kidugalo_kidugalo,5,140,8267.709895,128.8764384,1753,59.806,130,04/11/2016,04-Nov,wet,wet,Morogoro,Rural,rural,7,21,28,308,286248,31160,1,67671,900,11815500,100
Lindi,ruangwa,ruangwa_malolo_nangumbua_5,ruangwa_malolo_nangumbua,5,89,2513.808844,16.47392974,1726,33.143,26,01/11/2016,01-Nov,wet,wet,Ruangwa,Rural,rural,3,25,28,25,131080,17605,1,37326,190,8165500,22
Morogoro,ulanga,ulanga_usangule_usangule_5,ulanga_usangule_usangule,5,65,14476.84566,263.8583731,7174,53.652,183,11/12/2016,11-Dec,wet,wet,Ulanga,Rural,rural,7,21,28,267,265203,22460,3,53290,"1,400",11919000,41
Lindi,lindirural,lindirural_kitomanga_kitomanga_3,lindirural_kitomanga_kitomanga,3,133,5971.498478,30.5203293,2461,44.944,NA,NA,NA,NA,dry,Lindi Rural,Rural,rural,12,17,29,154,194143,21931,-1,52821,290,8550800,69
Lindi,lindirural,lindirural_mnara_mtakuja_3,lindirural_mnara_mtakuja,3,133,5971.498478,53.73021985,1710,48.678,10,29/06/2014,29-Jun,dry,dry,Lindi Rural,Rural,rural,22,7,29,53,194143,21931,-1,52821,290,8550800,69
Mtwara,newala,newala_chilangala_mkudumba_3,newala_chilangala_mkudumba,3,153,1951.337174,24.51659281,540,27.567,12,05/07/2014,05-Jul,dry,dry,Newala,Rural,rural,8,21,29,21,205492,28279,1,58035,170,7690200,37
Morogoro,kilombero,kilombero_chita_chita_4,kilombero_chita_chita,4,80,7994.791585,217.2524846,15367,95.772,801,05/01/2015,05-Jan,dry,dry,Kilombero,Rural,rural,10,19,29,1518,407880,34427,2,93331,"1,800",12300500,59
Mtwara,masasitownshipauthority,masasitownshipauthority_mkomaindo_4,masasitownshipauthority_mkomaindo,4,12,752.8152819,5.466964947,4031,1.81,152,10/09/2015,10-Sep,dry,dry,Masasi Township Authority,Urban,urban,20,9,29,389,102696,28279,2,28222,330,5690800,21
Mtwara,masasitownshipauthority,masasitownshipauthority_mwenge_4,masasitownshipauthority_mwenge,4,12,752.8152819,90.32659408,7222,8.1834,154,10/09/2015,10-Sep,dry,dry,Masasi Township Authority,Urban,urban,20,9,29,337,102696,28279,2,28222,330,5690800,21
Mtwara,nanyumbu,nanyumbu_sengenya_nachura_4,nanyumbu_sengenya_nachura,4,89,5200.437722,13.11692039,1138,28.847,17,21/08/2015,21-Aug,dry,dry,Nanyumbu,Rural,rural,8,21,29,73,150857,13474,1,40746,160,6739600,18
Lindi,ruangwa,ruangwa_likunja_mpara_4,ruangwa_likunja_mpara,4,89,2513.808844,14.69479282,611,14.241,27,15/09/2015,15-Sep,dry,dry,Ruangwa,Rural,rural,9,20,29,28,131080,17605,1,37326,190,8165500,22
Morogoro,ulanga,ulanga_ilonga_chigandugandu_4,ulanga_ilonga_chigandugandu,4,65,14476.84566,55.08009259,4203,44.785,219,09/12/2014,09-Dec,wet,wet,Ulanga,Rural,rural,7,22,29,357,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_lupiro_nakafulu_4,ulanga_lupiro_nakafulu,4,65,14476.84566,67.37514379,1817,36,73,08/12/2014,08-Dec,wet,wet,Ulanga,Rural,rural,17,12,29,218,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_mbuga_mbuga_4,ulanga_mbuga_mbuga,4,65,14476.84566,1256.259237,3334,57.03,90,10/12/2014,10-Dec,wet,wet,Ulanga,Rural,rural,12,17,29,190,265203,22460,3,53290,"1,400",11919000,41
Coast,kibaha,kibaha_dutumi_mwembengozi_5,kibaha_dutumi_mwembengozi,5,50,1500.829629,107.9034167,304,53.807,62,15/11/2016,15-Nov,wet,wet,Kibaha,Rural,rural,12,17,29,256,70209,4771,3,16892,500,10225100,25
Dar Es Salaam,kinondoni,kinondoni_wazo_5,kinondoni_wazo,5,34,537.0601471,53.55955873,90825,17.88016667,167,22/11/2016,22-Nov,wet,wet,Kinondoni,Urban,urban,9,20,29,608,1775049,35829,5,441240,650,12317500,71
Coast,kisarawe,kisarawe_kibuta_mtamba_5,kisarawe_kibuta_mtamba,5,77,4514.279204,54.95956369,1475,24.029,54,18/11/2016,18-Nov,wet,wet,Kisarawe,Rural,rural,13,16,29,153,101598,12275,1,25475,380,10388700,38
Morogoro,morogoro,morogoro_bwakilachini_dakawa_5,morogoro_bwakilachini_dakawa,5,140,8267.709895,7.022587995,2141,64.48,105,03/11/2016,03-Nov,wet,wet,Morogoro,Rural,rural,12,17,29,181,286248,31160,1,67671,900,11815500,100
Morogoro,morogoro,morogoro_kiroka_kikundi_5,morogoro_kiroka_kikundi,5,140,8267.709895,85.4662018,5647,28.688,104,05/11/2016,05-Nov,wet,wet,Morogoro,Rural,rural,12,17,29,83,286248,31160,1,67671,900,11815500,100
Morogoro,morogoro,morogoro_kolero_temekelo_5,morogoro_kolero_temekelo,5,140,8267.709895,3.370203162,882,46.904,34,03/11/2016,03-Nov,wet,wet,Morogoro,Rural,rural,8,21,29,58,286248,31160,1,67671,900,11815500,100
Coast,kibahaurban,kibahaurban_msangani_kumba_3,kibahaurban_msangani_kumba,3,53,705.2647967,6.09829876,499,14.974,17,23/11/2013,23-Nov,wet,wet,Kibaha Urban,Rural,rural,2,28,30,20,128488,7650,5,31092,480,10256900,47
Lindi,kilwa,kilwa_pandemikoma_nangookiwala_3,kilwa_pandemikoma_nangookiwala,3,100,14545.39353,32.68145656,1159,33.672,42,16/07/2014,16-Jul,dry,dry,Kilwa,Rural,rural,26,4,30,391,190744,20507,1,42596,496,7949200,29
Coast,kisarawe,kisarawe_kisarawe_kisarawe_3,kisarawe_kisarawe_kisarawe,3,77,4514.279204,56.17459838,8423,0.2,156,19/11/2013,19-Nov,wet,wet,Kisarawe,Rural,rural,7,23,30,255,101598,12275,1,25475,380,10388700,38
Coast,kisarawe,kisarawe_vihingo_sangwe_3,kisarawe_vihingo_sangwe,3,77,4514.279204,21.25805341,721,36.62,24,20/11/2013,20-Nov,wet,wet,Kisarawe,Rural,rural,7,23,30,39,101598,12275,1,25475,380,10388700,38
Lindi,lindiurban,lindiurban_ngapa_3,lindiurban_ngapa,3,18,1062.893932,91.5421141,7761,14.85866667,119,25/06/2014,25-Jun,dry,dry,Lindi Urban,Urban,urban,10,20,30,210,78841,6500,7,22344,150,6784600,19
Lindi,nachingwea,nachingwea_kiparamnero_mwandila_3,nachingwea_kiparamnero_mwandila,3,118,5971.802217,37.62786781,1545,30.9,30,23/06/2014,23-Jun,dry,dry,Nachingwea,Rural,rural,5,25,30,45,178464,21726,1,48145,450,8550800,29
Morogoro,kilombero,kilombero_kisawasawa_kanolo_4,kilombero_kisawasawa_kanolo,4,80,7994.791585,22.97319984,1142,24.951,78,04/01/2015,04-Jan,dry,dry,Kilombero,Rural,rural,13,17,30,171,407880,34427,2,93331,"1,800",12300500,59
Mtwara,masasitownshipauthority,masasitownshipauthority_jida_4,masasitownshipauthority_jida,4,12,752.8152819,5.086947521,8237,3.6884,127,10/09/2015,10-Sep,dry,dry,Masasi Township Authority,Urban,urban,17,13,30,362,102696,28279,2,28222,330,5690800,21
Mtwara,masasitownshipauthority,masasitownshipauthority_mwengemtapika_4,masasitownshipauthority_mwengemtapika,4,12,752.8152819,46.36285915,6356,7.3225,264,10/09/2015,10-Sep,dry,dry,Masasi Township Authority,Urban,urban,22,8,30,382,102696,28279,2,28222,330,5690800,21
Morogoro,morogoro,morogoro_kiroka_kiziwa_4,morogoro_kiroka_kiziwa,4,140,8267.709895,24.53749955,3891,22.689,67,17/12/2014,17-Dec,wet,wet,Morogoro,Rural,rural,2,28,30,90,286248,31160,1,67671,900,11815500,100
Lindi,nachingwea,nachingwea_mneromiembeni_ntila_4,nachingwea_mneromiembeni_ntila,4,118,5971.802217,7.858381215,1591,14.858,48,06/09/2015,06-Sep,dry,dry,Nachingwea,Rural,rural,5,25,30,54,178464,21726,1,48145,450,8550800,29
Lindi,ruangwa,ruangwa_malolo_nangumbua_4,ruangwa_malolo_nangumbua,4,89,2513.808844,16.47392974,1726,33.143,15,13/09/2015,13-Sep,dry,dry,Ruangwa,Rural,rural,9,21,30,19,131080,17605,1,37326,190,8165500,22
Mtwara,tandahimba,tandahimba_luagala_michinji_4,tandahimba_luagala_michinji,4,155,2047.30144,6.069243036,1304,33.203,22,21/08/2015,21-Aug,dry,dry,Tandahimba,Rural,rural,5,25,30,55,227514,26595,1,60872,160,7214900,33
Morogoro,ulanga,ulanga_kilosakwampepo_kilosakwampepo_4,ulanga_kilosakwampepo_kilosakwampepo,4,65,14476.84566,1879.685128,862,131.373,73,11/12/2014,11-Dec,wet,wet,Ulanga,Rural,rural,8,22,30,123,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_sofi_kiswago_4,ulanga_sofi_kiswago,4,65,14476.84566,280.4041362,3961,47.829,140,11/12/2014,11-Dec,wet,wet,Ulanga,Rural,rural,13,17,30,305,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_vigoi_makanga_4,ulanga_vigoi_makanga,4,65,14476.84566,48.83906486,3105,6.258,72,08/12/2014,08-Dec,wet,wet,Ulanga,Rural,rural,11,19,30,141,265203,22460,3,53290,"1,400",11919000,41
Mtwara,masasitownshipauthority,masasitownshipauthority_migongo_5,masasitownshipauthority_migongo,5,12,752.8152819,9.529978478,4447,2.974333333,41,12/11/2016,12-Nov,wet,wet,Masasi Township Authority,Urban,urban,18,12,30,516,102696,28279,2,28222,330,5690800,21
Mtwara,mtwaraurban,mtwaraurban_shangani_5,mtwaraurban_shangani,5,15,169.8470784,6.096166645,12897,6.412083333,118,08/11/2016,08-Nov,wet,wet,Mtwara Urban,Urban,urban,9,21,30,414,108299,5034,2,27968,45,5789000,14
Lindi,ruangwa,ruangwa_nambilanje_mtondo_5,ruangwa_nambilanje_mtondo,5,89,2513.808844,125.4305129,1918,37.089,28,14/11/2016,14-Nov,wet,wet,Ruangwa,Rural,rural,5,25,30,42,131080,17605,1,37326,190,8165500,22
Dar Es Salaam,temeke,temeke_kiburugwa_5,temeke_kiburugwa,5,30,728.2218589,3.911326156,78911,5.658,132,11/12/2016,11-Dec,wet,wet,Temeke,Urban,urban,6,24,30,189,1368881,22150,6,344391,550,12560500,38
Morogoro,ulanga,ulanga_malinyi_igawa_5,ulanga_malinyi_igawa,5,65,14476.84566,291.5183343,6027,73.145,273,10/12/2016,10-Dec,wet,wet,Ulanga,Rural,rural,7,23,30,495,265203,22460,3,53290,"1,400",11919000,41
Coast,kibahaurban,kibahaurban_mailimoja_machinjioni_3,kibahaurban_mailimoja_machinjioni,3,53,705.2647967,5.251248962,2274,2.288,58,24/11/2013,24-Nov,wet,wet,Kibaha Urban,Rural,rural,8,23,31,86,128488,7650,5,31092,480,10256900,47
Lindi,nachingwea,nachingwea_kilimanihewa_mtepeche_3,nachingwea_kilimanihewa_mtepeche,3,118,5971.802217,8.042322252,323,7.923,17,21/06/2014,21-Jun,dry,dry,Nachingwea,Rural,rural,8,23,31,29,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_ruponda_ruponda_3,nachingwea_ruponda_ruponda,3,118,5971.802217,17.77650575,1023,15.923,45,25/06/2014,25-Jun,dry,dry,Nachingwea,Rural,rural,6,25,31,69,178464,21726,1,48145,450,8550800,29
Morogoro,kilombero,kilombero_mchombe_mngeta_4,kilombero_mchombe_mngeta,4,80,7994.791585,85.15444501,6685,72.919,379,06/01/2015,06-Jan,dry,dry,Kilombero,Rural,rural,9,22,31,663,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_uchindile_kitete_4,kilombero_uchindile_kitete,4,80,7994.791585,272.301458,208,152.809,151,24/01/2015,24-Jan,dry,dry,Kilombero,Rural,rural,9,22,31,263,407880,34427,2,93331,"1,800",12300500,59
Dar Es Salaam,kinondoni,kinondoni_saranga_4,kinondoni_saranga,4,34,537.0601471,25.85661734,104127,12.99785714,198,18/12/2014,18-Dec,wet,wet,Kinondoni,Urban,urban,15,16,31,471,1775049,35829,5,441240,650,12317500,71
Lindi,nachingwea,nachingwea_mtua_kiparamtua_4,nachingwea_mtua_kiparamtua,4,118,5971.802217,59.70594476,3333,21.299,77,02/09/2015,02-Sep,dry,dry,Nachingwea,Rural,rural,7,24,31,111,178464,21726,1,48145,450,8550800,29
Coast,mkuranga,mkuranga_panzuo_kibudi_3,mkuranga_panzuo_kibudi,3,116,2825.378544,37.20374854,989,33.261,10,18/11/2013,18-Nov,wet,wet,Mkuranga,Rural,rural,8,24,32,17,222921,17610,2,51101,300,9803700,55
Coast,mkuranga,mkuranga_tambani_mlamleni_3,mkuranga_tambani_mlamleni,3,116,2825.378544,26.16293822,5786,16.799,24,15/11/2013,15-Nov,wet,wet,Mkuranga,Rural,rural,15,17,32,57,222921,17610,2,51101,300,9803700,55
Morogoro,kilombero,kilombero_kibaoni_mbasa_4,kilombero_kibaoni_mbasa,4,80,7994.791585,9.868863459,8736,7.65,160,18/01/2015,18-Jan,dry,dry,Kilombero,Rural,rural,10,22,32,289,407880,34427,2,93331,"1,800",12300500,59
Morogoro,morogoro,morogoro_kidugalo_visaraka_4,morogoro_kidugalo_visaraka,4,140,8267.709895,34.63661424,918,54.239,96,18/12/2014,18-Dec,wet,wet,Morogoro,Rural,rural,5,27,32,143,286248,31160,1,67671,900,11815500,100
Morogoro,morogorourban,morogorourban_kichangani_4,morogorourban_kichangani,4,19,288.2981409,7.69850807,19165,3.089363636,719,21/12/2014,21-Dec,wet,wet,Morogoro Urban,Urban,urban,7,25,32,1135,315866,12060,3,76039,"1,200",11832500,50
Mtwara,nanyumbu,nanyumbu_sengenya_sengenya_4,nanyumbu_sengenya_sengenya,4,89,5200.437722,27.75529553,2389,33.51,44,27/08/2015,27-Aug,dry,dry,Nanyumbu,Rural,rural,7,25,32,105,150857,13474,1,40746,160,6739600,18
Morogoro,ulanga,ulanga_vigoi_mbagula_4,ulanga_vigoi_mbagula,4,65,14476.84566,3.17987853,1271,2.532,131,08/12/2014,08-Dec,wet,wet,Ulanga,Rural,rural,15,17,32,305,265203,22460,3,53290,"1,400",11919000,41
Morogoro,kilombero,kilombero_chita_chita_5,kilombero_chita_chita,5,80,7994.791585,217.2524846,15367,95.772,580,24/11/2016,24-Nov,wet,wet,Kilombero,Rural,rural,27,5,32,2052,407880,34427,2,93331,"1,800",12300500,59
Morogoro,kilombero,kilombero_mchombe_mkangawalo_5,kilombero_mchombe_mkangawalo,5,80,7994.791585,152.6563853,9449,78.932,203,25/11/2016,25-Nov,wet,wet,Kilombero,Rural,rural,8,24,32,531,407880,34427,2,93331,"1,800",12300500,59
Lindi,lindirural,lindirural_longa_tulieni_5,lindirural_longa_tulieni,5,133,5971.498478,5.525518706,485,35.721,24,12/11/2016,12-Nov,wet,wet,Lindi Rural,Rural,rural,11,21,32,6,194143,21931,-1,52821,290,8550800,69
Mtwara,masasitownshipauthority,masasitownshipauthority_mtandi_5,masasitownshipauthority_mtandi,5,12,752.8152819,46.20283909,4771,6.420545455,107,09/11/2016,09-Nov,wet,wet,Masasi Township Authority,Urban,urban,23,9,32,615,102696,28279,2,28222,330,5690800,21
Coast,kisarawe,kisarawe_kurui_mtakayo_3,kisarawe_kurui_mtakayo,3,77,4514.279204,34.4495865,814,38.747,21,19/11/2013,19-Nov,wet,wet,Kisarawe,Rural,rural,9,24,33,36,101598,12275,1,25475,380,10388700,38
Morogoro,kilombero,kilombero_ifakara_lipangalala_4,kilombero_ifakara_lipangalala,4,80,7994.791585,4.379699092,10825,15.398,166,19/01/2015,19-Jan,dry,dry,Kilombero,Rural,rural,8,25,33,286,407880,34427,2,93331,"1,800",12300500,59
Lindi,lindiurban,lindiurban_ngapa_4,lindiurban_ngapa,4,18,1062.893932,91.5421141,7761,14.85866667,132,04/09/2015,04-Sep,dry,dry,Lindi Urban,Urban,urban,8,25,33,224,78841,6500,7,22344,150,6784600,19
Lindi,ruangwa,ruangwa_ruangwa_likangara_4,ruangwa_ruangwa_likangara,4,89,2513.808844,17.54769278,2441,5.403,25,13/09/2015,13-Sep,dry,dry,Ruangwa,Rural,rural,6,27,33,90,131080,17605,1,37326,190,8165500,22
Lindi,ruangwa,ruangwa_ruangwa_mchangani_4,ruangwa_ruangwa_mchangani,4,89,2513.808844,14.35980358,2526,4.173,23,12/09/2015,12-Sep,dry,dry,Ruangwa,Rural,rural,8,25,33,11,131080,17605,1,37326,190,8165500,22
Morogoro,ulanga,ulanga_malinyi_misegese_4,ulanga_malinyi_misegese,4,65,14476.84566,70.39904824,7027,69.886,252,08/12/2014,08-Dec,wet,wet,Ulanga,Rural,rural,8,25,33,411,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_minepa_kivukoni_4,ulanga_minepa_kivukoni,4,65,14476.84566,414.3417754,7640,55.08,245,10/12/2014,10-Dec,wet,wet,Ulanga,Rural,rural,13,20,33,500,265203,22460,3,53290,"1,400",11919000,41
Coast,kibaha,kibaha_magindu_lukenge_5,kibaha_magindu_lukenge,5,50,1500.829629,133.4119365,1527,72.946,131,19/11/2016,19-Nov,wet,wet,Kibaha,Rural,rural,10,23,33,531,70209,4771,3,16892,500,10225100,25
Morogoro,kilombero,kilombero_mlimba_matema_5,kilombero_mlimba_matema,5,80,7994.791585,104.5705632,4529,140.63,433,24/11/2016,24-Nov,wet,wet,Kilombero,Rural,rural,16,17,33,750,407880,34427,2,93331,"1,800",12300500,59
Lindi,lindirural,lindirural_namupa_namupa_5,lindirural_namupa_namupa,5,133,5971.498478,19.1350725,1294,61.728,42,12/11/2016,12-Nov,wet,wet,Lindi Rural,Rural,rural,0,33,33,37,194143,21931,-1,52821,290,8550800,69
Morogoro,morogorourban,morogorourban_kichangani_5,morogorourban_kichangani,5,19,288.2981409,7.69850807,19165,3.089363636,395,07/11/2016,07-Nov,wet,wet,Morogoro Urban,Urban,urban,12,21,33,1042,315866,12060,3,76039,"1,200",11832500,50
Morogoro,ulanga,ulanga_isongo_uponera_5,ulanga_isongo_uponera,5,65,14476.84566,40.36087379,2586,4.428,153,08/12/2016,08-Dec,wet,wet,Ulanga,Rural,rural,10,23,33,289,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_msogezi_msogezi_5,ulanga_msogezi_msogezi,5,65,14476.84566,163.8678014,3232,14.308,155,06/12/2016,06-Dec,wet,wet,Ulanga,Rural,rural,13,20,33,456,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_ngoheranga_ngoheranga_5,ulanga_ngoheranga_ngoheranga,5,65,14476.84566,131.4948506,4071,84.076,179,09/12/2016,09-Dec,wet,wet,Ulanga,Rural,rural,10,23,33,430,265203,22460,3,53290,"1,400",11919000,41
Lindi,lindirural,lindirural_nyangamara_liputi_3,lindirural_nyangamara_liputi,3,133,5971.498478,48.06186641,973,42.503,NA,NA,NA,NA,dry,Lindi Rural,Rural,rural,17,17,34,49,194143,21931,-1,52821,290,8550800,69
Lindi,nachingwea,nachingwea_kilimanihewa_kilimanihewa_3,nachingwea_kilimanihewa_kilimanihewa,3,118,5971.802217,7.610353254,3159,4.209,29,21/06/2014,21-Jun,dry,dry,Nachingwea,Rural,rural,9,25,34,50,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_naipingo_3,nachingwea_naipingo_naipingo,3,118,5971.802217,20.99436821,2709,9.559,30,25/06/2014,25-Jun,dry,dry,Nachingwea,Rural,rural,9,25,34,51,178464,21726,1,48145,450,8550800,29
Dar Es Salaam,kinondoni,kinondoni_mbezi_4,kinondoni_mbezi,4,34,537.0601471,57.83935866,73414,20.375,402,15/12/2014,15-Dec,wet,wet,Kinondoni,Urban,urban,9,25,34,671,1775049,35829,5,441240,650,12317500,71
Lindi,lindiurban,lindiurban_mbanja_4,lindiurban_mbanja,4,18,1062.893932,212.8728626,3187,17.06733333,69,04/09/2015,04-Sep,dry,dry,Lindi Urban,Urban,urban,18,16,34,94,78841,6500,7,22344,150,6784600,19
Morogoro,morogoro,morogoro_mikese_mtegowasimba_4,morogoro_mikese_mtegowasimba,4,140,8267.709895,24.80127404,1191,25.009,48,23/12/2014,23-Dec,wet,wet,Morogoro,Rural,rural,13,21,34,98,286248,31160,1,67671,900,11815500,100
Lindi,ruangwa,ruangwa_mbekenyera_mkutingome_4,ruangwa_mbekenyera_mkutingome,4,89,2513.808844,17.54256988,1585,10.807,20,14/09/2015,14-Sep,dry,dry,Ruangwa,Rural,rural,10,24,34,16,131080,17605,1,37326,190,8165500,22
Morogoro,ulanga,ulanga_lupiro_igumbiro_4,ulanga_lupiro_igumbiro,4,65,14476.84566,133.9759167,4183,39.73,111,09/12/2014,09-Dec,wet,wet,Ulanga,Rural,rural,6,28,34,166,265203,22460,3,53290,"1,400",11919000,41
Morogoro,kilombero,kilombero_lumemo_mahutanga_5,kilombero_lumemo_mahutanga,5,80,7994.791585,31.31967677,2556,14.504,357,26/11/2016,26-Nov,wet,wet,Kilombero,Rural,rural,10,24,34,614,407880,34427,2,93331,"1,800",12300500,59
Morogoro,ulanga,ulanga_euga_ebuyu_5,ulanga_euga_ebuyu,5,65,14476.84566,41.49372803,2827,35.856,61,06/12/2016,06-Dec,wet,wet,Ulanga,Rural,rural,12,22,34,89,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_isongo_isongo_5,ulanga_isongo_isongo,5,65,14476.84566,73.14486658,5395,8.841,193,08/12/2016,08-Dec,wet,wet,Ulanga,Rural,rural,15,19,34,469,265203,22460,3,53290,"1,400",11919000,41
Morogoro,ulanga,ulanga_lupiro_lupiro_5,ulanga_lupiro_lupiro,5,65,14476.84566,173.9075974,6089,38.585,174,09/12/2016,09-Dec,wet,wet,Ulanga,Rural,rural,19,15,34,305,265203,22460,3,53290,"1,400",11919000,41
